text,label
"A exemplo do que faz agora o governo de Michel Temer a ex-presidente Dilma Rousseff (PT) recorreu aos militares em 2013 para proteger o Palácio do Planalto e ministérios em meio à onda de de manifestações que tomou o país. A segurança foi reforçada após violentos protestos na Esplanada dos Ministérios em Brasília em 20 de junho daquele ano. Em 19 de dezembro de 2013 o então ministro da Defesa Celso Amorim assinou a portaria 3.461 que regulamenta o dispositivo de Garantia da Lei e da Ordem (GLO) que trata do emprego das Forças Armadas em situações de manutenção da segurança pública. Desde então a GLO já foi evocada em operações no Rio de Janeiro e durante a fase aguda das crises no Rio Grande Norte e no Espírito Santo. Segundo o Ministério da Defesa isso acontece "devido ao esgotamento dos meios de segurança pública para a preservação da ordem pública e da incolumidade das pessoas e do patrimônio". A GLO também foi usada em grandes eventos como a Copa do Mundo (2014) e a Olimpíada de 2016.",REAL
"O governador do Distrito Federal Rodrigo Rollemberg classificou com uma "medida extrema" a convocação das Forças Armadas pelo presidente Michel Temer. Por meio de nota afirmou que foi pego de surpresa pela decisão do Palácio do Planalto que não contou com anuência do governo do Distrito Federal. "Para surpresa do Governo de Brasília a Presidência da República decidiu na tarde de hoje recorrer ao uso das Forças Armadas medida extrema adotada sem conhecimento prévio e nem anuência do Governo de Brasília e sem respeitar os requisitos da Lei Complementar nº 97/99" diz a nota. O trecho da lei citado por Rollemberg estabelece que a atuação das Forças Armadas na garantia da lei e da ordem só ocorrerá depois de "esgotados os instrumentos destinados à preservação da ordem pública e da incolumidade das pessoas e do patrimônio". A lei determina ainda que os instrumentos podem ser considerados esgotados quando forem formalmente reconhecidos pelo chefe do poder executivo federal ou estadual como "indisponíveis inexistentes ou insuficientes". Centrais sindicais e movimentos de esquerda de diversos marcharam em Brasília nesta quarta-feira (24) contra o presidente Michel Temer e as reformas da Previdência e trabalhista. Depois de confrontos e depredações as Forças Armadas foram convocadas para controlar a situação na Esplanada - prédios de ministérios chegaram a ser incendiados. Rollemberg conclui no texto que "não é a violência e nem a restrição de liberdade" resolverão a "grave crise política do país". "A solução virá do estrito respeito à Constituição e às leis em vigor no país" escreveu. O governador do Distrito Federal lamentou "episódios ocorridos" na manifestação. Disse ainda que "eventuais excessos" serão rigorosamente apurados. "Em todas as 151 manifestações realizadas nos últimos dois anos as forças de segurança federal e distrital agiram de maneira integrada e colaborativa. Em todas as ocasiões a Polícia Militar agiu com eficácia e eficiência demonstrando estar plenamente apta ao regular desempenho de sua missão constitucional" escreveu.",REAL
"A Lava Jato já dura três anos e está abalando a estrutura política do país. Entenda mais sobre esta operação de combate à corrupção na série "Me Explica" produzida pela "TV Folha".",REAL
"O protesto organizado por centrais sindicais e movimentos sociais contra as reformas previdenciária e trabalhista pela saída do presidente Michel Temer e por eleições diretas transformou a Esplanada dos Ministérios em Brasília em um palco de batalha com a Polícia Militar e a Força Nacional nesta quarta (24). Policiais militares deram tiros com armas letais na direção dos manifestantes. A Secretaria de Segurança do Distrito Federal informou que abrirá inquérito para investigá-los. "Esse procedimento não é o adotado" afirmou. Oito ministérios depredados dois incendiados e 49 feridos –entre eles um manifestante baleado um estudante de Santa Catarina que teve a mão decepada por um rojão e oito policiais– são alguns dos números do ato que reuniu 45 mil pessoas segundo a PM ou 150 mil de acordo com organizadores. Por decreto válido até o próximo dia 31 Temer convocou as Forças Armadas para conter manifestações de rua. À noite os prédios dos ministérios já passaram a ter proteção de homens do Exército. Cerca de 300 militares do 32° GAC (Grupo de Artilharia de Campanha) estão espalhados pela Esplanada. Exército Com o prédio do Ministério da Agricultura em chamas PMs que não dispunham de armas com balas de borracha sacaram armas comuns e dispararam. João Neto militante da Força Sindical disse que viu um homem ser atingido na boca mas não soube precisar se era munição real ou de borracha. "Ele estava afastado não estava fazendo nada o policial sacou a arma e atirou" disse. Segundo a Segurança Pública oito pessoas foram detidas sob suspeita de crimes como lesão corporal dano ao patrimônio público porte de arma branca e desacato. A manifestação contra as reformas estava marcada desde antes de vir a público a investigação sobre Temer resultante da delação da JBS. As suspeitas de corrupção e de obstrução da Lava Jato divulgadas na semana passada engrossaram o protesto. "O ato foi maior do que o esperado e 150 mil em Brasília são milhões representados pelo Brasil" disse Guilherme Boulos um dos coordenadores do MTST (Movimento dos Trabalhadores Sem Teto). Membros do governo também avaliaram que o volume de pessoas foi significativo. Autoridades calcularam que entre 500 e 600 ônibus de outras cidades chegaram a Brasília. A Folha encontrou manifestantes de São Paulo Rio Espírito Santo Minas Pará Rio Grande do Norte Paraíba e Rio Grande do Sul. "É importante lutar por diretas principalmente porque esse governo quer impor reformas sem consultar o povo e sem ter uma base de votos" disse o agente comunitário de saúde Luciclaudio Bezerra 39. Ele enfrentou viagem de cerca de 39 horas de ônibus de Santa Cruz (RN) a Brasília para participar do ato. Foram mais de quatro horas seguidas de confronto ao longo do Eixo Monumental onde ficam os ministérios. O ponto mais crítico foi o gramado próximo ao Congresso. Manifestantes armaram barricadas de fogo com banheiros químicos e atiraram paus pedras e fogos de artifício enquanto a polícia lançava bombas de gás spray de pimenta e balas de borracha. Havia sindicalistas professores estudantes e também pessoas mascaradas. "Não sei direito como aconteceu de repente senti o impacto e caí" disse Vitor 31 de Curitiba ferido no braço por uma bala de borracha. Dois homens de 18 e 35 anos levaram tiros de bala de borracha nos olhos e foram levados ao Hospital de Base. CONFRONTO O conflito começou por volta das 13h30 quando a manifestação se aproximava de um bloqueio policial a 500 metros do Congresso. Primeiro chegaram sindicalistas de roupa laranja da Força Sindical que forçavam as grades e eram repelidos com spray. Depois uma multidão se engajou na tentativa de invadir o Congresso. Dos carros de som líderes pediam calma mas não eram ouvidos. "Companheiros mascarados por favor temos mães aqui vamos manter a calma" pediu a senadora Vanessa Grazziotin (PC do B-AM). Quando ficou claro que as bombas não cessariam líderes como Zé Maria (PSTU) disseram para os manifestantes resistirem à ação da polícia. Um técnico de som da equipe da documentarista Petra Costa que filmou os bastidores do impeachment de Dilma Rousseff foi ferido na perna esquerda por uma bala de borracha da PM. Em meio à confusão participantes do ato começaram a recuar para o estádio Mané Garrincha um pontos iniciais da marcha. Quem passava pela rua era atingido por bombas e disparos –um homem ficou com uma bala de borracha alojada no pescoço. Usuários de ônibus no terminal rodoviário a dois quilômetros do Congresso sofreram com spray de pimenta. Jornalistas de vários veículos ficaram no fogo cruzado. Por volta das 18h a Esplanada dos Ministérios estava praticamente esvaziada pela polícia. Mais cedo o governo liberou os servidores para que abandonassem rapidamente os prédios.",REAL
"Policiais militares do Distrito Federal utilizaram armas com munição letal contra manifestantes durante protesto contra o governo de Michel Temer (PMDB) e pela convocação de eleições diretas nesta quarta-feira (24). A Folha flagrou o uso de armas letais por policiais que não faziam parte do batalhão da tropa de choque na Esplanada dos Ministérios no meio da multidão. A Secretaria de Segurança Público do Distrito Federal confirmou que um manifestante foi baleado e passava por cirurgia no Hospital de Base de Brasília. Segundo a pasta ele não corre risco de morrer. "A Polícia Militar abrirá inquérito para investigar policiais militares que aparecem em imagens com arma de fogo nas mãos. Esse procedimento não é adotado em manifestações. Os incidentes e as responsabilidades serão apuradas" afirmou a secretaria do governo Rodrigo Rollemberg (PSB). Um vídeo divulgado pelo jornal "O Globo" mostra ao menos dois policiais atirando com armas de fogo na direção dos manifestantes próximo ao Ministério da Agricultura que foi incendiado. A reportagem da Folha estava próxima ao local e ouviu manifestantes gritando que PMs estavam atirando e que havia "bala perdida". O caso aconteceu por volta das 16h quando a confusão que lembrava uma praça de guerra já se estendia por cerca de três horas. Segundo balanço parcial da SSP houve 49 atendimentos de urgência durante a manifestação entre feridos e pessoas que passaram mal por causa do uso de gás lacrimogêneo e spray de pimenta. Dentre estes oito foram de policiais feridos segundo informou a secretaria –um dos PMs teve a perna quebrada. Jornalistas também foram atingidos na confusão. Repórter da Folha foi atingida por uma bomba de gás lacrimogêneo na perna e um fotógrafo foi atingido por bala de borracha na perna e estilhaço de bomba no rosto que estava protegido pela máscara de gás. Nenhum se feriu com gravidade. O sindicato dos jornalistas do DF divulgou nota criticando a ação da PM em que cita ao menos quatro jornalistas agredidos por policiais ou feridos no ato. Bombas foram disparadas inclusive próximo ao local onde bombeiros socorriam feridos próximo ao Ministério da Defesa. No Hospital de Base de Brasília ao menos quatro pessoas deram entrada com ferimentos graves. Dois homens foram feridos no olho por tiros de balas de borracha. Um dos feridos no olho de 35 anos é do MST e o outro de 18 é estudante de São João Del Rey (MG). Um outro rapaz estudante de Santa Catarina sem idade confirmada teve a mão parcialmente decepada por causa de um rojão. Ainda não há informação sobre a identidade do homem baleado. Todos os feridos vindos da manifestação que deram entrada no hospital foram obrigados a registrar ocorrência policial fato incomum no serviço público.",REAL
"Em nota publicada no início da noite desta quarta-feira (24) o presidente do PT Rui Falcão afirmou que a decisão do Planalto de recorrer às Forças Armadas depois de protestos e depredações em Brasília é "desnecessária e desmedida". "Ela nos remete a retrocessos típicos dos anos de chumbo da ditadura militar" escreve o petista. Centrais sindicais e movimentos de esquerda de diversos marcharam em Brasília nesta quarta (24) contra o presidente Michel Temer e as reformas da Previdência e trabalhista. Depois de confrontos e depredações as Forças Armadas foram convocadas para controlar a situação na Esplanada – prédios de ministérios chegaram a ser incendiados. Em entrevista o ministro da Defesa Raul Jungmann justificou a convocação das Forças Armadas e classificou como "baderna" e "descontrole" os episódios de vandalismo e depredação em protesto em Brasília. Disse que a manifestação "degringolou para violência vandalismo desrespeito agressão e ameaça". Segundo Falcão "o governo golpista e ilegítimo de Michel Temer descortinou hoje sua face mais autoritária e antidemocrática" ao "patrocinar um ataque violento contra manifestantes que se reuniram pacificamente". "A demonstração de força foi totalmente injustificada e covarde." Na nota o partido reafirma sua posição contrária às reformas e defende a convocação de eleições diretas. "O dia de hoje sacramentou o fim do governo ilegítimo do golpista Michel Temer". O deputado federal Reginaldo Lopes (PT-MG) pediu ao Congresso que suspenda o decreto que convoca as Forças Armadas para atuar em Brasília.",REAL
"Apesar do discurso de que não irá tomar nenhuma medida para agravar a crise o PSDB principal aliado do PMDB na base de apoio a Michel Temer evitou reafirmar apoio ao presidente da República nesta quarta-feira (24) e já discute abertamente uma eventual transição. Após se reunir com toda a bancada de deputados federais o presidente interino do PSDB o senador Tasso Jereissati (CE) disse que o partido se coloca frontalmente contrário à alteração da Constituição para a realização agora de eleições diretas. Em caso de queda de Temer a lei estabelece nesse momento escolha indireta pelo Congresso. "A Constituição é fundamental nós vamos nos apegar de todas as maneiras à letra da Constituição. Não vamos sair da Constituição sequer um milímetro" disse Tasso para quem defender diretas-já neste momento seria um "casuísmo". "Não podemos ficar brincando de mudar a Constituição a cada crise." O tucano é um dos principais nomes cogitados para concorrer à sucessão do peemedebista caso ele deixe mesmo o Palácio do Planalto. Questionado diretamente sobre isso ele fez piada. Diz que sua maior pretensão nesse momento é "ser prefeito de Pacoti [interior do Ceará onde ele tem um sítio]." O presidente do PSDB se negou ainda a responder diretamente por duas vezes a pergunta sobre se é possível superar a crise com Temer no comando da nação. Ele se limitou a dizer que a superação passa pelo "diálogo" com o peemedebista. Nos bastidores os tucanos esperam ter o apoio dos peemedebistas para emplacar o novo presidente na eleição indireta. Na reunião a portas fechadas a cúpula do PSDB decidiu que irá fazer uma avaliação dia a dia da manutenção ou não do apoio a Temer. O desembarque do partido é visto como a gota d'água que precipitaria a queda de Temer já que é o principal aliado do PMDB no governo. "A definição de qualquer que seja o movimento que venhamos a ter vai ser em conjunto com o partido não vai ser da Câmara do Senado dos governadores prefeitos da Executivo vai ser do partido. Vamos intensificar as conversas cada vez mais acompanhar hora a hora o desdobramento da crise" disse Tasso. EXÉRCITO Os tucanos também afirmaram ter recebido mal a decisão de Temer de colocar o Exército nas ruas ajudar a conter depredações na Esplanada dos Ministérios. Nos bastidores deputados do partido afirmaram que isso é uma demonstração clara de perda do controle sobre a situação. Na entrevista após o encontro Tasso disse ter ficado "assustado" com a notícia mas afirmou que ela pode ter sido utilizada mediante informações de que a polícia não estava conseguindo conter as depredações. "Somos uma geração que cresceu e passou a adolescência em um clima de exceção da ditadura militar da quebra da Constituição vivemos com euforia a redemocratização e a nova constituinte. E a presença militar é sempre uma coisa que nos assusta. Então ficamos assustados preocupados. Mas por outro lado tivemos a informação de que a polícia não estava dando conta das depredações" disse o senador para quem isso só deve ser feito em último caso e tem que ser debatido com o presidente.",REAL
"O Brasil acabou se saindo bem nesta quarta-feira (24) de um teste na OEA (Organização dos Estados Americanos) armado pelo Equador. O representante equatoriano propôs ao Conselho Permanente a principal instância da instituição discutir "a grave situação vivida pela República irmã do Brasil". Qualquer um dos 34 membros da OEA pode pedir a discussão de assuntos internos de outro membro mas a diplomacia brasileira entendeu que o objetivo era atacar o governo Michel Temer cuja ascensão já havia sido criticada pelo então presidente Rafael Correa. Um segundo aspecto da petição equatoriana segundo a diplomacia brasileira era tirar o foco da Venezuela cuja crise a OEA tenta inutilmente discutir ante a rejeição dos aliados do governo Nicolás Maduro entre eles o próprio Equador. O chanceler Aloysio Nunes Ferreira embora considerasse imprópria a discussão proposta pelo Equador orientou o embaixador junto à OEA José Luiz Machado e Costa a não fazer como os bolivarianos mas ao contrário enfrentar o debate. Foi o que Machado e Costa fez. Primeiro falou o embaixador equatoriano que chegou a dizer que a Corte Interamericana de Direitos Humanos havia questionado o impeachment de Dilma Rousseff. Machado e Costa retrucou que ao contrário a Corte não aceitou petição que contestava o impeachment. Depois o embaixador brasileiro disse que o Brasil vivia de fato "uma situação política desafiadora" mas que as instituições estavam funcionando e os direitos fundamentais estavam sendo respeitados. A sessão na OEA ocorreu antes dos incidentes de Brasília na tarde da quarta-feira e antes portanto da convocação dos militares para garantir a segurança na capital —fatos que no mínimo tornaram ainda mais desafiadora a situação política. O que surpreendeu até o embaixador Machado e Costa foi o fato de que nenhum dos membros da OEA discordou de sua fala. Nem mesmo os países bolivarianos como Bolívia e Nicarágua (a Venezuela retirou-se da instituição) que silenciaram. Tampouco se manifestaram os 14 países caribenhos que costumam seguir em bloco o comportamento dos bolivarianos. Os que falaram depois do embaixador elogiaram o discurso dele entre eles os principais países americanos como Estados Unidos Canadá Argentina e México. Além da Argentina os outros dois sócios do Brasil no Mercosul (Paraguai e Uruguai) também se manifestaram de acordo com o relato. Não quer dizer um aval ao governo Temer mas ao funcionamento das instituições que como é óbvio estão acima de qualquer governo. A OEA volta a se reunir dia 31 desta vez com a presença dos chanceleres inclusive o brasileiro para discutir a situação da Venezuela.",REAL
"O caos que se instalou na Esplanada dos Ministérios com as manifestações contra o presidente Michel Temer teve consequências diretas do lado de dentro do Congresso anulando nesta quarta-feira (24) ao menos até o início da noite desta quarta-feira (24) qualquer possibilidade de se dar o "clima de normalidade" que o governo havia cobrado de aliados para minimizar os efeitos da crise política. Deputados chegaram a se agredir fisicamente e somente quando partidos de oposição resolveram abandonar o plenário o governo começou a aprovar na Câmara Medidas Provisórias que caducariam na semana que vem. Sob gritos de "fora Temer!" e "Diretas Já!" deputados da oposição ocuparam a Mesa Diretora quando o presidente da Câmara Rodrigo Maia (DEM-RJ) deixou a sessão para conversar com Temer. Diante da mesa oposicionistas abriram uma faixa onde se lia "#FORATEMER". O deputado Mauro Pereira (PMDB-RS) arrancou a faixa dando início a um pequeno tumulto. Deputados chegaram a se empurrar. Maia reassumiu o comando da sessão e tentou conduzir a votação de uma Medida Provisória mesmo cercado por deputados de oposição com cartazes. Foi questionado sobre sua participação na edição dodecreto do presidente Michel Temer que autoriza a atuação das Forças Armadas nas ruas do Distrito Federal. O governo atribuiu a medida a uma solicitação de Maia que negou. "Afirmo e reafirmo que não é verdade" disse o presidente da Câmara que pediu para o ministro da Defesa Raul Jungmann "restabelecer a verdade". Maia também divulgou à imprensa o ofício em que solicita apenas o uso da Força Nacional formada por policiais militares e civis e integrantes das Forças Armadas na reserva. No Senado também houve bate-boca e o líder do PMDB Renan Calheiros (AL) usou a convocação do Exército para criticar o governo. "Beira a insensatez fazer isso num momento em que o país pega fogo" disse o peemedebista. "Se esse governo não se sustenta é verdade não serão as Forças Armadas que vão fazê-lo" afirmou Renan Calheiros. O líder do governo no Senado Romero Jucá (PMDB-RR) rebateu afirmando que o governo não está caindo" que "não está vago" e que ninguém pode falar que o PMDB não apoia mais Michel Temer. Aliados de Michel Temer procuraram minimizar o desgaste de todas as confusões ao longo do dia. "A manifestação que tem aí fora é uma manifestação até pequena pelas informações da internet. Não tem impacto nenhum [para a imagem do governo]. A população não gosta de ver depredação. Isso denigre a imagem de quem faz manifestação" disse o deputado Beto Mansur (PRB-SP). A oposição reagiu. "O governo sai mais fragilizado. Isso aprofunda a crise e revela a fragilidade de Temer em permanecer à frente do governo" disse o deputado Paulo Pimenta (PT-RS) antes de deixar o plenário junto com os outros oposicionistas. Logo após o decreto do presidente Michel Temer autorizando o uso de Forças Armadas na rua senadores de oposição também reagiram no plenário. A ordem do dia foi encerrada e uma questão de ordem foi apresentada pelo senador Randolfe Rodrigues (Rede-AP) questionando o decreto presidencial. O pedido de Randolfe foi rejeitado pelo presidente do Senado Eunício Oliveira (PMDB-CE) que encerrou a ordem do dia. A partir de então o decreto tomou conta do debate no plenário. Randolfe criticou a decisão do presidente Michel Temer de recorrer aos militares e comparou a situação atual à ditadura militar. "Não tem cabimento chamar as Forças Armadas. O presidente está querendo romper o nosso frágil tecido constitucional" disse. "O uso das Forças Armadas cabe quando todos os mecanismos polícias de segurança tiverem sido esgotados. Mas não é o caso não foram esgotados." A líder do PT no Senado Gleisi Hoffmann (PR) disse que o decreto presidencial "é muito grave". "O que nós estamos e o que nós pudemos vivenciar aqui agora é uma situação que ofende a democracia" disse. Ela e o senador Humberto Costa (PT-PE) pediram a convocação do colégio de líderes para debater o assunto. "O presidente da República extrapolou as suas competências e tomou uma decisão que compromete a democracia brasileira" afirmou o senador petista. Humberto Costa escreveu no Twitter que o presidente da Casa Eunício Oliveira (PMDB-CE) continua "sentado na cadeira alheio a tudo conduzindo uma sessão como se nada tivesse acontecido". E concluiu: "Um escárnio!" Eunício Oliveira mencionou a mensagem no plenário da Casa e esclareceu que a ordem do dia do Senado já estava encerrada e que ele manteve a sessão para dar a palavra aos senadores.",REAL
"Oito subprocuradores-gerais da República são candidatos para suceder o procurador-geral Rodrigo Janot que deixa o cargo em 17 de setembro e não concorrerá a um terceiro mandato. Os candidatos são: Carlos Frederico Santos Eitel Santiago de Brito Pereira Ela Wiecko Franklin Rodrigues da Costa Mario Bonsaglia Nicolao Dino Raquel Dodge e Sandra Cureau. Eles vão concorrer a uma das vagas da lista tríplice da ANPR (Associação Nacional dos Procuradores da República) formada pelos votos dos 1.300 procuradores do país entre os quais estão integrantes ativos e aposentados do Ministério Público. A eleição está marcada para a última semana de junho. A lista será encaminhada à Presidência da República a quem cabe nomear o procurador-geral. O presidente não tem a obrigação de indicar um dos três mais votados. Porém é o que tem sido feito desde 2003 –a lista começou em 2001 e não tem no entanto previsão constitucional. O mandato do procurador-geral é de dois anos e a Constituição não prevê limite para recondução. Quem for indicado vai passar por sabatina na CCJ (Comissão de Constituição e Justiça) do Senado e pela votação no plenário da Casa na qual precisa obter aprovação por maioria absoluta dos parlamentares. A ANPR encerrou as inscrições às 18h desta quarta (24). A entidade vai realizar seis debates entre os candidatos. O primeiro está marcado para 29 de maio em São Paulo às 13h30.",REAL
